id,name_x,latitude_x,longitude_x,free_bikes,empty_slots,name_y,address,latitude_y,longitude_y,rating,review_count,distance_meters,term,bike_station_id
3b5737114306cd97c2a78a85ae93be6e,MAC Rack MDCL North,43.26146700963702,-79.91700500249863,1,3,Chaises Musicales,152 James Street N,43.260479,-79.867218,5.0,2,816.3216505643594,shopping,3b5737114306cd97c2a78a85ae93be6e
3b5737114306cd97c2a78a85ae93be6e,MAC Rack MDCL North,43.26146700963702,-79.91700500249863,1,3,Al-Amin Grocery & Halal Meat,295 James Street N,43.2639,-79.86627,0.0,0,465.0226014732579,shopping,3b5737114306cd97c2a78a85ae93be6e
3b5737114306cd97c2a78a85ae93be6e,MAC Rack MDCL North,43.26146700963702,-79.91700500249863,1,3,The Hamilton Store,165 James Street N,43.2610516,-79.8672671,0.0,0,758.7705260094277,shopping,3b5737114306cd97c2a78a85ae93be6e
3b5737114306cd97c2a78a85ae93be6e,MAC Rack MDCL North,43.26146700963702,-79.91700500249863,1,3,H Williams Jewellery,136 James Street N,43.2601371,-79.8670719,5.0,1,861.3587618313416,shopping,3b5737114306cd97c2a78a85ae93be6e
3b5737114306cd97c2a78a85ae93be6e,MAC Rack MDCL North,43.26146700963702,-79.91700500249863,1,3,Rama Tropical Food,346 James Street N,43.26491,-79.86514,0.0,0,392.49663454718285,shopping,3b5737114306cd97c2a78a85ae93be6e
3b5737114306cd97c2a78a85ae93be6e,MAC Rack MDCL North,43.26146700963702,-79.91700500249863,1,3,Cottage 13,105 James Street N,43.2593955396664,-79.8680580195739,4.5,8,941.1166604695449,shopping,3b5737114306cd97c2a78a85ae93be6e
3b5737114306cd97c2a78a85ae93be6e,MAC Rack MDCL North,43.26146700963702,-79.91700500249863,1,3,King Pharmacy,85 Hess Street N,43.2618,-79.87629,0.0,0,952.12395298844,shopping,3b5737114306cd97c2a78a85ae93be6e
3b5737114306cd97c2a78a85ae93be6e,MAC Rack MDCL North,43.26146700963702,-79.91700500249863,1,3,Laura Hollick,231 Bay St N,43.26512,-79.87044,0.0,0,369.9016122070013,shopping,3b5737114306cd97c2a78a85ae93be6e
3b5737114306cd97c2a78a85ae93be6e,MAC Rack MDCL North,43.26146700963702,-79.91700500249863,1,3,Polyester Plus,332 James Street N,43.26465,-79.86525,0.0,0,411.27733069424943,shopping,3b5737114306cd97c2a78a85ae93be6e
3b5737114306cd97c2a78a85ae93be6e,MAC Rack MDCL North,43.26146700963702,-79.91700500249863,1,3,Manta Contemporary,22 Barton Street E,43.2636414,-79.8650589,5.0,1,505.9277572003143,shopping,3b5737114306cd97c2a78a85ae93be6e
3b5737114306cd97c2a78a85ae93be6e,MAC Rack MDCL North,43.26146700963702,-79.91700500249863,1,3,Factory Furniture Mart,245 James Street N,43.26292,-79.86663,0.0,0,558.7222235014726,shopping,3b5737114306cd97c2a78a85ae93be6e
3b5737114306cd97c2a78a85ae93be6e,MAC Rack MDCL North,43.26146700963702,-79.91700500249863,1,3,Dollar Gate,149 Barton St E,43.2625849,-79.8595577,1.0,1,895.9382622993505,shopping,3b5737114306cd97c2a78a85ae93be6e
3b5737114306cd97c2a78a85ae93be6e,MAC Rack MDCL North,43.26146700963702,-79.91700500249863,1,3,Bella Mia Bridal,185 James Street N,43.261422,-79.8672308,4.6,10,717.9144238979052,shopping,3b5737114306cd97c2a78a85ae93be6e
3b5737114306cd97c2a78a85ae93be6e,MAC Rack MDCL North,43.26146700963702,-79.91700500249863,1,3,Lisbon Jewellery and Gifts,231 James Street N,43.2625665,-79.8666602,0.0,0,578.898066447149,shopping,3b5737114306cd97c2a78a85ae93be6e
3b5737114306cd97c2a78a85ae93be6e,MAC Rack MDCL North,43.26146700963702,-79.91700500249863,1,3,Dr. Disc,20 Wilson Street,43.25901,-79.86718,4.0,6,980.3743808207862,shopping,3b5737114306cd97c2a78a85ae93be6e
3b5737114306cd97c2a78a85ae93be6e,MAC Rack MDCL North,43.26146700963702,-79.91700500249863,1,3,Julia Veenstra Studios,167 James St N,43.26115,-79.86732,4.0,1,755.0402275057547,shopping,3b5737114306cd97c2a78a85ae93be6e
3b5737114306cd97c2a78a85ae93be6e,MAC Rack MDCL North,43.26146700963702,-79.91700500249863,1,3,Shine,261 James Street N,43.2632512,-79.8662055,5.0,1,530.8684053806685,shopping,3b5737114306cd97c2a78a85ae93be6e
3b5737114306cd97c2a78a85ae93be6e,MAC Rack MDCL North,43.26146700963702,-79.91700500249863,1,3,Under the Moon,170 James Street N,43.26098,-79.86693,0.0,0,764.659481259404,shopping,3b5737114306cd97c2a78a85ae93be6e
3b5737114306cd97c2a78a85ae93be6e,MAC Rack MDCL North,43.26146700963702,-79.91700500249863,1,3,Hamilton Jewellers,148 James Street N,43.26045,-79.86711,0.0,0,820.9811323198747,shopping,3b5737114306cd97c2a78a85ae93be6e
3b5737114306cd97c2a78a85ae93be6e,MAC Rack MDCL North,43.26146700963702,-79.91700500249863,1,3,Centre3,173 James St N,43.26122,-79.86729,4.0,2,743.1972398481245,shopping,3b5737114306cd97c2a78a85ae93be6e
3b5737114306cd97c2a78a85ae93be6e,MAC Rack MDCL North,43.26146700963702,-79.91700500249863,1,3,Tan Thanh Supermarket,115 Park Street N,43.261424,-79.870776,3.0,5,751.8615855494626,shopping,3b5737114306cd97c2a78a85ae93be6e
3b5737114306cd97c2a78a85ae93be6e,MAC Rack MDCL North,43.26146700963702,-79.91700500249863,1,3,Dollar Central Liquidation,490 James Street N,43.26949,-79.86325,0.0,0,423.78270161279625,shopping,3b5737114306cd97c2a78a85ae93be6e
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,El Grito Mexicano,236 James Street N,43.26260029055808,-79.8662367,5.0,1,600.4376329084778,restaurants,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Charred Chicken,244 James Street N,43.2627364,-79.8663839,4.2,121,583.0459379057457,restaurants,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Synonym,328 James Street N,43.264596686727,-79.8653724789619,4.7,16,417.39370217568523,restaurants,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Harbour Diner,486 James Street N,43.2694,-79.86329,3.6,66,411.0870863078402,restaurants,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Shawarma Royale Plus,114 York Blvd,43.260103,-79.872464,5.0,1,934.7697327625488,restaurants,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Mesa,255 James Street N,43.26306,-79.86645,4.1,56,545.6792225235715,restaurants,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Born and Raised,224 James Street N,43.26235,-79.86626,3.8,27,618.1429753305657,restaurants,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,The Burnt Tongue,10 Cannon St E,43.2605786,-79.8669351,4.2,95,813.4479944796863,restaurants,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Saint James Espresso Bar & Eatery,170 James Street N,43.26098,-79.86693,4.4,62,764.659481259404,restaurants,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,August 8,1 Wilson Street,43.25943,-79.86708,3.8,130,935.608571445336,restaurants,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Castelli Cucina,337 James Street N,43.26492,-79.86576,3.8,13,375.9772624234339,restaurants,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,NOODLE ME,1 Wilson Street,43.25943,-79.86708,4.0,24,935.608571445336,restaurants,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Loaded Pierogi,275 James Street N,43.26373,-79.86645,4.2,5,472.2406606725959,restaurants,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Hutch's Harbour Front,325 Bay Street N,43.26768,-79.86827,2.6,19,29.40063093011007,restaurants,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Cowabunga,30 Vine Street,43.26003,-79.86806,4.1,19,872.3305796683977,restaurants,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Pho Hamilton,115 Park Street N,43.261299,-79.8707656,4.8,8,764.8468888985551,restaurants,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Wild Orchid,286 James St N,43.26352,-79.86564,2.7,22,515.211640399055,restaurants,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,The Little Grasshopper Cafe,37 Barton Street E,43.26381,-79.86412,3.5,4,543.5412936972863,restaurants,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Rapscallion & Co.,178 James Street N,43.261184,-79.866886,3.0,2,746.3622713853314,restaurants,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Le Tambour,345 James Street N,43.2650247,-79.8657226,0.0,0,362.0093333939362,restaurants,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Crystal Dynasty Chinese Restaurant,94 Cannon Street W,43.26193,-79.87164,3.2,36,722.9745879778129,restaurants,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Hamilton Public Library,502 James Street N,43.26982,-79.86301,0.0,0,454.6018857821274,libraries,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Libraries,502 James Street N,43.26982,-79.86301,0.0,0,454.6018857821274,libraries,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,The Pale Blue Dot,240 James Street,43.26264,-79.86584,5.0,1,590.8107909878913,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Food Basics,135 Barton Street E,43.263,-79.86021,5.0,1,801.2212793421002,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Giant Tiger,33 Canon Street E,43.26027,-79.86492,3.5,4,822.0047636466327,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Morgensterns,213 James Street N,43.26224,-79.86696,0.0,0,626.5584039676417,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Taj Mahal Supermarket,109 James Street N,43.25961,-79.86816,0.0,0,916.8733159518529,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Marchese Pharmacy,316 James Street N,43.26432,-79.86539,0.0,0,446.9726399306694,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Chaises Musicales,152 James Street N,43.260479,-79.867218,5.0,2,816.3216505643594,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Al-Amin Grocery & Halal Meat,295 James Street N,43.2639,-79.86627,0.0,0,465.0226014732579,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,The Hamilton Store,165 James Street N,43.2610516,-79.8672671,0.0,0,758.7705260094277,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,H Williams Jewellery,136 James Street N,43.2601371,-79.8670719,5.0,1,861.3587618313416,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Rama Tropical Food,346 James Street N,43.26491,-79.86514,0.0,0,392.49663454718285,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Cottage 13,105 James Street N,43.2593955396664,-79.8680580195739,4.5,8,941.1166604695449,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,King Pharmacy,85 Hess Street N,43.2618,-79.87629,0.0,0,952.12395298844,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Laura Hollick,231 Bay St N,43.26512,-79.87044,0.0,0,369.9016122070013,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Polyester Plus,332 James Street N,43.26465,-79.86525,0.0,0,411.27733069424943,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Manta Contemporary,22 Barton Street E,43.2636414,-79.8650589,5.0,1,505.9277572003143,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Factory Furniture Mart,245 James Street N,43.26292,-79.86663,0.0,0,558.7222235014726,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Dollar Gate,149 Barton St E,43.2625849,-79.8595577,1.0,1,895.9382622993505,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Bella Mia Bridal,185 James Street N,43.261422,-79.8672308,4.6,10,717.9144238979052,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Lisbon Jewellery and Gifts,231 James Street N,43.2625665,-79.8666602,0.0,0,578.898066447149,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Dr. Disc,20 Wilson Street,43.25901,-79.86718,4.0,6,980.3743808207862,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Julia Veenstra Studios,167 James St N,43.26115,-79.86732,4.0,1,755.0402275057547,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Shine,261 James Street N,43.2632512,-79.8662055,5.0,1,530.8684053806685,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Under the Moon,170 James Street N,43.26098,-79.86693,0.0,0,764.659481259404,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Hamilton Jewellers,148 James Street N,43.26045,-79.86711,0.0,0,820.9811323198747,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Centre3,173 James St N,43.26122,-79.86729,4.0,2,743.1972398481245,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Tan Thanh Supermarket,115 Park Street N,43.261424,-79.870776,3.0,5,751.8615855494626,shopping,3d77891b65e6ced980cc683365a7b4cf
3d77891b65e6ced980cc683365a7b4cf,Wentworth at King,43.25199038416551,-79.84910354018211,1,11,Dollar Central Liquidation,490 James Street N,43.26949,-79.86325,0.0,0,423.78270161279625,shopping,3d77891b65e6ced980cc683365a7b4cf
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,El Grito Mexicano,236 James Street N,43.26260029055808,-79.8662367,5.0,1,600.4376329084778,restaurants,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Charred Chicken,244 James Street N,43.2627364,-79.8663839,4.2,121,583.0459379057457,restaurants,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Synonym,328 James Street N,43.264596686727,-79.8653724789619,4.7,16,417.39370217568523,restaurants,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Harbour Diner,486 James Street N,43.2694,-79.86329,3.6,66,411.0870863078402,restaurants,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Shawarma Royale Plus,114 York Blvd,43.260103,-79.872464,5.0,1,934.7697327625488,restaurants,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Mesa,255 James Street N,43.26306,-79.86645,4.1,56,545.6792225235715,restaurants,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Born and Raised,224 James Street N,43.26235,-79.86626,3.8,27,618.1429753305657,restaurants,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,The Burnt Tongue,10 Cannon St E,43.2605786,-79.8669351,4.2,95,813.4479944796863,restaurants,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Saint James Espresso Bar & Eatery,170 James Street N,43.26098,-79.86693,4.4,62,764.659481259404,restaurants,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,August 8,1 Wilson Street,43.25943,-79.86708,3.8,130,935.608571445336,restaurants,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Castelli Cucina,337 James Street N,43.26492,-79.86576,3.8,13,375.9772624234339,restaurants,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,NOODLE ME,1 Wilson Street,43.25943,-79.86708,4.0,24,935.608571445336,restaurants,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Loaded Pierogi,275 James Street N,43.26373,-79.86645,4.2,5,472.2406606725959,restaurants,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Hutch's Harbour Front,325 Bay Street N,43.26768,-79.86827,2.6,19,29.40063093011007,restaurants,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Cowabunga,30 Vine Street,43.26003,-79.86806,4.1,19,872.3305796683977,restaurants,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Pho Hamilton,115 Park Street N,43.261299,-79.8707656,4.8,8,764.8468888985551,restaurants,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Wild Orchid,286 James St N,43.26352,-79.86564,2.7,22,515.211640399055,restaurants,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,The Little Grasshopper Cafe,37 Barton Street E,43.26381,-79.86412,3.5,4,543.5412936972863,restaurants,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Rapscallion & Co.,178 James Street N,43.261184,-79.866886,3.0,2,746.3622713853314,restaurants,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Le Tambour,345 James Street N,43.2650247,-79.8657226,0.0,0,362.0093333939362,restaurants,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Crystal Dynasty Chinese Restaurant,94 Cannon Street W,43.26193,-79.87164,3.2,36,722.9745879778129,restaurants,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Hamilton Public Library,502 James Street N,43.26982,-79.86301,0.0,0,454.6018857821274,libraries,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Libraries,502 James Street N,43.26982,-79.86301,0.0,0,454.6018857821274,libraries,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,The Pale Blue Dot,240 James Street,43.26264,-79.86584,5.0,1,590.8107909878913,shopping,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Food Basics,135 Barton Street E,43.263,-79.86021,5.0,1,801.2212793421002,shopping,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Giant Tiger,33 Canon Street E,43.26027,-79.86492,3.5,4,822.0047636466327,shopping,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Morgensterns,213 James Street N,43.26224,-79.86696,0.0,0,626.5584039676417,shopping,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Taj Mahal Supermarket,109 James Street N,43.25961,-79.86816,0.0,0,916.8733159518529,shopping,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Marchese Pharmacy,316 James Street N,43.26432,-79.86539,0.0,0,446.9726399306694,shopping,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Chaises Musicales,152 James Street N,43.260479,-79.867218,5.0,2,816.3216505643594,shopping,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Al-Amin Grocery & Halal Meat,295 James Street N,43.2639,-79.86627,0.0,0,465.0226014732579,shopping,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,The Hamilton Store,165 James Street N,43.2610516,-79.8672671,0.0,0,758.7705260094277,shopping,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,H Williams Jewellery,136 James Street N,43.2601371,-79.8670719,5.0,1,861.3587618313416,shopping,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Rama Tropical Food,346 James Street N,43.26491,-79.86514,0.0,0,392.49663454718285,shopping,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Cottage 13,105 James Street N,43.2593955396664,-79.8680580195739,4.5,8,941.1166604695449,shopping,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,King Pharmacy,85 Hess Street N,43.2618,-79.87629,0.0,0,952.12395298844,shopping,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Laura Hollick,231 Bay St N,43.26512,-79.87044,0.0,0,369.9016122070013,shopping,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Polyester Plus,332 James Street N,43.26465,-79.86525,0.0,0,411.27733069424943,shopping,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Manta Contemporary,22 Barton Street E,43.2636414,-79.8650589,5.0,1,505.9277572003143,shopping,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Factory Furniture Mart,245 James Street N,43.26292,-79.86663,0.0,0,558.7222235014726,shopping,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Dollar Gate,149 Barton St E,43.2625849,-79.8595577,1.0,1,895.9382622993505,shopping,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Bella Mia Bridal,185 James Street N,43.261422,-79.8672308,4.6,10,717.9144238979052,shopping,403cb92786f78feaeb7e07d11d225d28
403cb92786f78feaeb7e07d11d225d28,Beasley Park,43.25891916811838,-79.86106485128403,3,6,Lisbon Jewellery and Gifts,231 James Street N,43.2625665,-79.8666602,0.0,0,578.898066447149,shopping,403cb92786f78feaeb7e07d11d225d28
